Building No,Floor,Unit No,Bedrooms No,Listed Price,Actual Rent,Year,Month,Day,Rented(Y or N)
23,6,602,1,2310,2250,2024,03,01,Y
23,6,602,1,2370,2260,2024,04,01,Y
23,6,602,1,2490,2340,2024,05,01,Y
23,6,602,1,2430,2350,2024,06,01,Y
23,6,602,1,2550,2380,2024,07,01,Y
23,6,602,1,2530,2390,2024,08,01,Y
23,6,602,1,2500,2350,2024,09,01,Y
23,6,602,1,2470,2310,2024,10,01,Y
23,6,602,1,2440,0,2024,11,01,N
23,6,602,1,2380,2270,2024,12,01,Y
23,6,602,1,2380,0,2025,01,01,N
23,6,602,1,2450,2330,2025,02,01,Y
23,6,602,1,2450,2360,2025,03,01,Y
23,6,602,1,2490,2400,2025,04,01,Y
23,6,602,1,2550,2400,2025,05,01,Y
23,6,602,1,2590,2440,2025,06,01,Y
23,6,602,1,2610,2460,2025,07,01,Y
23,6,602,1,2550,2480,2025,08,01,Y
23,6,602,1,2620,2460,2025,09,01,Y
23,6,602,1,2460,2380,2025,10,01,Y
23,6,602,1,2510,2400,2025,11,01,Y
23,6,602,1,2450,0,2025,12,01,N
23,6,602,1,2580,2450,2026,01,01,Y
23,6,602,1,2490,2450,2026,02,01,Y
23,6,602,1,2540,0,2026,03,01,N
23,6,602,1,2590,2470,2026,04,01,Y
23,6,602,1,2580,2520,2026,05,01,Y
23,6,602,1,2660,2540,2026,06,01,Y
23,6,602,1,2710,2550,2026,07,01,Y
23,6,602,1,2740,2580,2026,08,01,Y
23,6,602,1,2680,2520,2026,09,01,Y
23,6,602,1,2670,2510,2026,10,01,Y
23,6,602,1,2550,2480,2026,11,01,Y
23,6,602,1,2570,2460,2026,12,01,Y
23,7,701,3,3400,3320,2024,01,01,Y
23,7,701,3,3550,3340,2024,02,01,Y
23,7,701,3,3410,3310,2024,03,01,Y
23,7,701,3,3600,0,2024,04,01,N
23,7,701,3,3450,3370,2024,05,01,Y
23,7,701,3,3440,3380,2024,06,01,Y
23,7,701,3,3620,3410,2024,07,01,Y
23,7,701,3,3550,3440,2024,08,01,Y
23,7,701,3,3620,3400,2024,09,01,Y
23,7,701,3,3550,0,2024,10,01,N
23,7,701,3,3540,3340,2024,11,01,Y
23,7,701,3,3550,3310,2024,12,01,Y
23,7,701,3,3590,3410,2025,01,01,Y
23,7,701,3,3650,3460,2025,02,01,Y
23,7,701,3,3620,3490,2025,03,01,Y
23,7,701,3,3620,3470,2025,04,01,Y
23,7,701,3,3690,3500,2025,05,01,Y
23,7,701,3,3620,3520,2025,06,01,Y
23,7,701,3,3700,3580,2025,07,01,Y
23,7,701,3,3690,3560,2025,08,01,Y
23,7,701,3,3760,3580,2025,09,01,Y
23,7,701,3,3640,3520,2025,10,01,Y
23,7,701,3,3650,3510,2025,11,01,Y
23,7,701,3,3630,3490,2025,12,01,Y
23,7,701,3,3720,3610,2026,01,01,Y
23,7,701,3,3810,3590,2026,02,01,Y
23,7,701,3,3680,3610,2026,03,01,Y
23,7,701,3,3780,3650,2026,04,01,Y
23,7,701,3,3820,3670,2026,05,01,Y
23,7,701,3,3900,3710,2026,06,01,Y
23,7,701,3,3890,3670,2026,07,01,Y
23,7,701,3,3900,3710,2026,08,01,Y
23,7,701,3,3860,3710,2026,09,01,Y
23,7,701,3,3720,3640,2026,10,01,Y
23,7,701,3,3760,3600,2026,11,01,Y
23,7,701,3,3650,3570,2026,12,01,Y
23,7,702,1,2280,2120,2024,01,01,Y
23,7,702,1,2260,2170,2024,02,01,Y
23,7,702,1,2210,2150,2024,03,01,Y
23,7,702,1,2340,2180,2024,04,01,Y
23,7,702,1,2270,2220,2024,05,01,Y
23,7,702,1,2370,2260,2024,06,01,Y
23,7,702,1,2420,2280,2024,07,01,Y
23,7,702,1,2360,2300,2024,08,01,Y
23,7,702,1,2330,2290,2024,09,01,Y
23,7,702,1,2290,2190,2024,10,01,Y
23,7,702,1,2270,2220,2024,11,01,Y
23,7,702,1,2240,2190,2024,12,01,Y
23,7,702,1,2410,2250,2025,01,01,Y
23,7,702,1,2330,2240,2025,02,01,Y
23,7,702,1,2340,2290,2025,03,01,Y
23,7,702,1,2440,2280,2025,04,01,Y
23,7,702,1,2420,2320,2025,05,01,Y
23,7,702,1,2430,2340,2025,06,01,Y
23,7,702,1,2460,2360,2025,07,01,Y
23,7,702,1,2480,2360,2025,08,01,Y
23,7,702,1,2470,2340,2025,09,01,Y
23,7,702,1,2360,2300,2025,10,01,Y
23,7,702,1,2390,2290,2025,11,01,Y
23,7,702,1,2370,2260,2025,12,01,Y
23,7,702,1,2480,2340,2026,01,01,Y
23,7,702,1,2420,2370,2026,02,01,Y
23,7,702,1,2510,2390,2026,03,01,Y
23,7,702,1,2490,2360,2026,04,01,Y
23,7,702,1,2580,0,2026,05,01,N
23,7,702,1,2510,2430,2026,06,01,Y
23,7,702,1,2590,2420,2026,07,01,Y
23,7,702,1,2570,2460,2026,08,01,Y
23,7,702,1,2560,2470,2026,09,01,Y
23,7,702,1,2540,2400,2026,10,01,Y
23,7,702,1,2520,2400,2026,11,01,Y
23,7,702,1,2450,2340,2026,12,01,Y
23,8,801,1,2310,2170,2024,01,01,Y
23,8,801,1,2310,0,2024,02,01,N
23,8,801,1,2260,2190,2024,03,01,Y
23,8,801,1,2360,2250,2024,04,01,Y
23,8,801,1,2340,2280,2024,05,01,Y
23,8,801,1,2420,2290,2024,06,01,Y
23,8,801,1,2470,2320,2024,07,01,Y
23,8,801,1,2430,2300,2024,08,01,Y
23,8,801,1,2440,2300,2024,09,01,Y
23,8,801,1,2350,2280,2024,10,01,Y
23,8,801,1,2310,2250,2024,11,01,Y
23,8,801,1,2230,2180,2024,12,01,Y
23,8,801,1,2400,2260,2025,01,01,Y
23,8,801,1,2370,2280,2025,02,01,Y
23,8,801,1,2360,2280,2025,03,01,Y
23,8,801,1,2470,0,2025,04,01,N
23,8,801,1,2410,2350,2025,05,01,Y
23,8,801,1,2540,2380,2025,06,01,Y
23,8,801,1,2430,2360,2025,07,01,Y
23,8,801,1,2460,2370,2025,08,01,Y
23,8,801,1,2500,2350,2025,09,01,Y
23,8,801,1,2490,2340,2025,10,01,Y
23,8,801,1,2450,2330,2025,11,01,Y
23,8,801,1,2300,2260,2025,12,01,Y
23,8,801,1,2500,2330,2026,01,01,Y
23,8,801,1,2440,2390,2026,02,01,Y
23,8,801,1,2570,2410,2026,03,01,Y
23,8,801,1,2510,2410,2026,04,01,Y
23,8,801,1,2570,2470,2026,05,01,Y
23,8,801,1,2580,2460,2026,06,01,Y
23,8,801,1,2580,2450,2026,07,01,Y
23,8,801,1,2620,2460,2026,08,01,Y
23,8,801,1,2580,2460,2026,09,01,Y
23,8,801,1,2580,2460,2026,10,01,Y
23,8,801,1,2560,2400,2026,11,01,Y
23,8,801,1,2500,2360,2026,12,01,Y
23,8,802,2,2840,2680,2024,01,01,Y
23,8,802,2,2770,2710,2024,02,01,Y
23,8,802,2,2850,2730,2024,03,01,Y
23,8,802,2,2850,0,2024,04,01,N
23,8,802,2,2860,2740,2024,05,01,Y
23,8,802,2,2910,2770,2024,06,01,Y
23,8,802,2,2880,2810,2024,07,01,Y
23,8,802,2,2890,2810,2024,08,01,Y
23,8,802,2,2880,2790,2024,09,01,Y
23,8,802,2,2920,0,2024,10,01,N
23,8,802,2,2820,2730,2024,11,01,Y
23,8,802,2,2800,2670,2024,12,01,Y
23,8,802,2,3000,2810,2025,01,01,Y
23,8,802,2,2870,2790,2025,02,01,Y
23,8,802,2,3040,2830,2025,03,01,Y
23,8,802,2,3040,2840,2025,04,01,Y
23,8,802,2,2980,2840,2025,05,01,Y
23,8,802,2,2950,2900,2025,06,01,Y
23,8,802,2,3130,2930,2025,07,01,Y
23,8,802,2,2960,2910,2025,08,01,Y
23,8,802,2,3050,2930,2025,09,01,Y
23,8,802,2,3000,2880,2025,10,01,Y
23,8,802,2,2990,2800,2025,11,01,Y
23,8,802,2,2890,2830,2025,12,01,Y
23,8,802,2,2990,2870,2026,01,01,Y
23,8,802,2,3080,2880,2026,02,01,Y
23,8,802,2,3130,2910,2026,03,01,Y
23,8,802,2,3020,2950,2026,04,01,Y
23,8,802,2,3150,2990,2026,05,01,Y
23,8,802,2,3160,3020,2026,06,01,Y
23,8,802,2,3170,2980,2026,07,01,Y
23,8,802,2,3160,3030,2026,08,01,Y
23,8,802,2,3210,3040,2026,09,01,Y
23,8,802,2,3120,2970,2026,10,01,Y
23,8,802,2,3030,2920,2026,11,01,Y
23,8,802,2,3090,2930,2026,12,01,Y
23,9,901,1,2140,2060,2024,01,01,Y
23,9,901,1,2100,2050,2024,02,01,Y
23,9,901,1,2120,2040,2024,03,01,Y
23,9,901,1,2190,2060,2024,04,01,Y
23,9,901,1,2220,2120,2024,05,01,Y
23,9,901,1,2230,2110,2024,06,01,Y
23,9,901,1,2260,2160,2024,07,01,Y
23,9,901,1,2220,2130,2024,08,01,Y
23,9,901,1,2180,2110,2024,09,01,Y
23,9,901,1,2130,2100,2024,10,01,Y
23,9,901,1,2110,2070,2024,11,01,Y
23,9,901,1,2130,2010,2024,12,01,Y
23,9,901,1,2250,2090,2025,01,01,Y
23,9,901,1,2230,2110,2025,02,01,Y
23,9,901,1,2340,2180,2025,03,01,Y
23,9,901,1,2290,2150,2025,04,01,Y
23,9,901,1,2220,2180,2025,05,01,Y
23,9,901,1,2280,2210,2025,06,01,Y
23,9,901,1,2260,2220,2025,07,01,Y
23,9,901,1,2250,2210,2025,08,01,Y
23,9,901,1,2380,2240,2025,09,01,Y
23,9,901,1,2230,2170,2025,10,01,Y
23,9,901,1,2270,2170,2025,11,01,Y
23,9,901,1,2240,2110,2025,12,01,Y
23,9,901,1,2320,2230,2026,01,01,Y
23,9,901,1,2290,2230,2026,02,01,Y
23,9,901,1,2310,2260,2026,03,01,Y
23,9,901,1,2300,0,2026,04,01,N
23,9,901,1,2470,2300,2026,05,01,Y
23,9,901,1,2350,2300,2026,06,01,Y
23,9,901,1,2430,2330,2026,07,01,Y
23,9,901,1,2500,2330,2026,08,01,Y
23,9,901,1,2380,2340,2026,09,01,Y
23,9,901,1,2360,2260,2026,10,01,Y
23,9,901,1,2390,2230,2026,11,01,Y
23,9,901,1,2240,2200,2026,12,01,Y
23,9,902,0,1880,1810,2024,01,01,Y
23,9,902,0,1860,1810,2024,02,01,Y
23,9,902,0,1860,1780,2024,03,01,Y
23,9,902,0,2000,1860,2024,04,01,Y
23,9,902,0,1860,1830,2024,05,01,Y
23,9,902,0,1900,1860,2024,06,01,Y
23,9,902,0,1960,1920,2024,07,01,Y
23,9,902,0,1950,1890,2024,08,01,Y
23,9,902,0,1950,1900,2024,09,01,Y
23,9,902,0,1940,1870,2024,10,01,Y
23,9,902,0,1910,1790,2024,11,01,Y
23,9,902,0,1930,1830,2024,12,01,Y
23,9,902,0,1910,1850,2025,01,01,Y
23,9,902,0,1930,1870,2025,02,01,Y
23,9,902,0,1980,1900,2025,03,01,Y
23,9,902,0,1970,0,2025,04,01,N
23,9,902,0,2110,1980,2025,05,01,Y
23,9,902,0,2010,1940,2025,06,01,Y
23,9,902,0,2100,2020,2025,07,01,Y
23,9,902,0,2080,1990,2025,08,01,Y
23,9,902,0,2080,1990,2025,09,01,Y
23,9,902,0,2050,1920,2025,10,01,Y
23,9,902,0,2030,1890,2025,11,01,Y
23,9,902,0,2000,1870,2025,12,01,Y
23,9,902,0,2020,1950,2026,01,01,Y
23,9,902,0,1960,1930,2026,02,01,Y
23,9,902,0,2040,1970,2026,03,01,Y
23,9,902,0,2070,2020,2026,04,01,Y
23,9,902,0,2070,1990,2026,05,01,Y
23,9,902,0,2160,2030,2026,06,01,Y
23,9,902,0,2080,2030,2026,07,01,Y
23,9,902,0,2130,2090,2026,08,01,Y
23,9,902,0,2110,2020,2026,09,01,Y
23,9,902,0,2130,2000,2026,10,01,Y
23,9,902,0,2100,2000,2026,11,01,Y
23,9,902,0,2070,1950,2026,12,01,Y
23,10,1001,2,3040,2940,2024,01,01,Y
23,10,1001,2,3070,2940,2024,02,01,Y
23,10,1001,2,2970,2920,2024,03,01,Y
23,10,1001,2,3060,2940,2024,04,01,Y
23,10,1001,2,3160,3000,2024,05,01,Y
23,10,1001,2,3120,3010,2024,06,01,Y
23,10,1001,2,3270,3070,2024,07,01,Y
23,10,1001,2,3190,3070,2024,08,01,Y
23,10,1001,2,3110,3020,2024,09,01,Y
23,10,1001,2,3050,0,2024,10,01,N
23,10,1001,2,3140,2970,2024,11,01,Y
23,10,1001,2,3040,2930,2024,12,01,Y
23,10,1001,2,3240,0,2025,01,01,N
23,10,1001,2,3130,3040,2025,02,01,Y
23,10,1001,2,3300,3090,2025,03,01,Y
23,10,1001,2,3150,3080,2025,04,01,Y
23,10,1001,2,3270,3120,2025,05,01,Y
23,10,1001,2,3310,3160,2025,06,01,Y
23,10,1001,2,3410,3200,2025,07,01,Y
23,10,1001,2,3410,3200,2025,08,01,Y
23,10,1001,2,3320,3200,2025,09,01,Y
23,10,1001,2,3260,3110,2025,10,01,Y
23,10,1001,2,3200,3080,2025,11,01,Y
23,10,1001,2,3230,3050,2025,12,01,Y
23,10,1001,2,3270,3140,2026,01,01,Y
23,10,1001,2,3340,3150,2026,02,01,Y
23,10,1001,2,3360,3180,2026,03,01,Y
23,10,1001,2,3430,3240,2026,04,01,Y
23,10,1001,2,3440,0,2026,05,01,N
23,10,1001,2,3350,3280,2026,06,01,Y
23,10,1001,2,3430,3290,2026,07,01,Y
23,10,1001,2,3460,3320,2026,08,01,Y
23,10,1001,2,3360,3290,2026,09,01,Y
23,10,1001,2,3460,3230,2026,10,01,Y
23,10,1001,2,3400,3180,2026,11,01,Y
23,10,1001,2,3260,3160,2026,12,01,Y
23,10,1002,1,2310,2200,2024,01,01,Y
23,10,1002,1,2280,0,2024,02,01,N
23,10,1002,1,2270,2190,2024,03,01,Y
23,10,1002,1,2390,2250,2024,04,01,Y
23,10,1002,1,2320,2280,2024,05,01,Y
23,10,1002,1,2370,2270,2024,06,01,Y
23,10,1002,1,2440,2330,2024,07,01,Y
23,10,1002,1,2420,0,2024,08,01,N
23,10,1002,1,2380,0,2024,09,01,N
23,10,1002,1,2410,2280,2024,10,01,Y
23,10,1002,1,2290,2190,2024,11,01,Y
23,10,1002,1,2320,2180,2024,12,01,Y
23,10,1002,1,2390,2250,2025,01,01,Y
23,10,1002,1,2440,2300,2025,02,01,Y
23,10,1002,1,2450,2330,2025,03,01,Y
23,10,1002,1,2440,2300,2025,04,01,Y
23,10,1002,1,2430,2340,2025,05,01,Y
23,10,1002,1,2520,2380,2025,06,01,Y
23,10,1002,1,2510,2380,2025,07,01,Y
23,10,1002,1,2480,2400,2025,08,01,Y
23,10,1002,1,2480,2420,2025,09,01,Y
23,10,1002,1,2390,2330,2025,10,01,Y
23,10,1002,1,2430,2320,2025,11,01,Y
23,10,1002,1,2380,2290,2025,12,01,Y
23,10,1002,1,2550,2390,2026,01,01,Y
23,10,1002,1,2560,2390,2026,02,01,Y
23,10,1002,1,2470,2380,2026,03,01,Y
23,10,1002,1,2490,2430,2026,04,01,Y
23,10,1002,1,2590,2470,2026,05,01,Y
23,10,1002,1,2520,2470,2026,06,01,Y
23,10,1002,1,2580,2460,2026,07,01,Y
23,10,1002,1,2680,2510,2026,08,01,Y
23,10,1002,1,2660,2480,2026,09,01,Y
23,10,1002,1,2650,2470,2026,10,01,Y
23,10,1002,1,2600,2440,2026,11,01,Y
23,10,1002,1,2430,2350,2026,12,01,Y
24,1,101,2,3120,2960,2024,01,01,Y
24,1,101,2,3090,2990,2024,02,01,Y
24,1,101,2,3210,3010,2024,03,01,Y
24,1,101,2,3070,3010,2024,04,01,Y
24,1,101,2,3140,3020,2024,05,01,Y
24,1,101,2,3270,3080,2024,06,01,Y
24,1,101,2,3160,0,2024,07,01,N
24,1,101,2,3320,3100,2024,08,01,Y
24,1,101,2,3270,3050,2024,09,01,Y
24,1,101,2,3070,3010,2024,10,01,Y
24,1,101,2,3120,2980,2024,11,01,Y
24,1,101,2,3120,2990,2024,12,01,Y
24,1,101,2,3260,3120,2025,01,01,Y
24,1,101,2,3180,3070,2025,02,01,Y
24,1,101,2,3190,3110,2025,03,01,Y
24,1,101,2,3230,0,2025,04,01,N
24,1,101,2,3370,0,2025,05,01,N
24,1,101,2,3390,3210,2025,06,01,Y
24,1,101,2,3280,3210,2025,07,01,Y
24,1,101,2,3340,3220,2025,08,01,Y
24,1,101,2,3300,3230,2025,09,01,Y
24,1,101,2,3300,3140,2025,10,01,Y
24,1,101,2,3310,3120,2025,11,01,Y
24,1,101,2,3260,3140,2025,12,01,Y
24,1,101,2,3400,3250,2026,01,01,Y
24,1,101,2,3400,3260,2026,02,01,Y
24,1,101,2,3380,3230,2026,03,01,Y
24,1,101,2,3370,3280,2026,04,01,Y
24,1,101,2,3370,3310,2026,05,01,Y
24,1,101,2,3500,3300,2026,06,01,Y
24,1,101,2,3580,0,2026,07,01,N
24,1,101,2,3560,3340,2026,08,01,Y
24,1,101,2,3540,3360,2026,09,01,Y
24,1,101,2,3400,3300,2026,10,01,Y
24,1,101,2,3400,0,2026,11,01,N
24,1,101,2,3480,3250,2026,12,01,Y
24,1,102,1,2360,0,2024,01,01,N
24,1,102,1,2280,2190,2024,02,01,Y
24,1,102,1,2290,2250,2024,03,01,Y
24,1,102,1,2450,2280,2024,04,01,Y
24,1,102,1,2330,2270,2024,05,01,Y
24,1,102,1,2360,2280,2024,06,01,Y
24,1,102,1,2400,2280,2024,07,01,Y
24,1,102,1,2370,2330,2024,08,01,Y
24,1,102,1,2390,2310,2024,09,01,Y
24,1,102,1,2440,2280,2024,10,01,Y
24,1,102,1,2320,0,2024,11,01,N
24,1,102,1,2360,2210,2024,12,01,Y
24,1,102,1,2360,2300,2025,01,01,Y
24,1,102,1,2380,2320,2025,02,01,Y
24,1,102,1,2520,2350,2025,03,01,Y
24,1,102,1,2460,2350,2025,04,01,Y
24,1,102,1,2450,2400,2025,05,01,Y
24,1,102,1,2520,2420,2025,06,01,Y
24,1,102,1,2450,2390,2025,07,01,Y
24,1,102,1,2550,2460,2025,08,01,Y
24,1,102,1,2600,2420,2025,09,01,Y
24,1,102,1,2530,2400,2025,10,01,Y
24,1,102,1,2390,2320,2025,11,01,Y
24,1,102,1,2380,2310,2025,12,01,Y
24,1,102,1,2500,2400,2026,01,01,Y
24,1,102,1,2560,2390,2026,02,01,Y
24,1,102,1,2480,2430,2026,03,01,Y
24,1,102,1,2600,2470,2026,04,01,Y
24,1,102,1,2530,2450,2026,05,01,Y
24,1,102,1,2680,2510,2026,06,01,Y
24,1,102,1,2710,2540,2026,07,01,Y
24,1,102,1,2670,2540,2026,08,01,Y
24,1,102,1,2630,2490,2026,09,01,Y
24,1,102,1,2540,2480,2026,10,01,Y
24,1,102,1,2640,0,2026,11,01,N
24,1,102,1,2470,2390,2026,12,01,Y
24,2,201,1,2310,2160,2024,01,01,Y
24,2,201,1,2180,0,2024,02,01,N
24,2,201,1,2290,2220,2024,03,01,Y
24,2,201,1,2260,2210,2024,04,01,Y
24,2,201,1,2290,2240,2024,05,01,Y
24,2,201,1,2360,2270,2024,06,01,Y
24,2,201,1,2400,2300,2024,07,01,Y
24,2,201,1,2300,2260,2024,08,01,Y
24,2,201,1,2400,2300,2024,09,01,Y
24,2,201,1,2360,2260,2024,10,01,Y
24,2,201,1,2290,2230,2024,11,01,Y
24,2,201,1,2350,2200,2024,12,01,Y
24,2,201,1,2380,2260,2025,01,01,Y
24,2,201,1,2440,0,2025,02,01,N
24,2,201,1,2370,2260,2025,03,01,Y
24,2,201,1,2430,2340,2025,04,01,Y
24,2,201,1,2360,2300,2025,05,01,Y
24,2,201,1,2490,2370,2025,06,01,Y
24,2,201,1,2510,2400,2025,07,01,Y
24,2,201,1,2460,2400,2025,08,01,Y
24,2,201,1,2490,2370,2025,09,01,Y
24,2,201,1,2480,2350,2025,10,01,Y
24,2,201,1,2360,2300,2025,11,01,Y
24,2,201,1,2300,2260,2025,12,01,Y
24,2,201,1,2430,2320,2026,01,01,Y
24,2,201,1,2410,2350,2026,02,01,Y
24,2,201,1,2470,2360,2026,03,01,Y
24,2,201,1,2550,2430,2026,04,01,Y
24,2,201,1,2550,2450,2026,05,01,Y
24,2,201,1,2630,2480,2026,06,01,Y
24,2,201,1,2630,2470,2026,07,01,Y
24,2,201,1,2630,2500,2026,08,01,Y
24,2,201,1,2620,2460,2026,09,01,Y
24,2,201,1,2610,2430,2026,10,01,Y
24,2,201,1,2440,2400,2026,11,01,Y
24,2,201,1,2450,2330,2026,12,01,Y
24,2,202,2,2840,2790,2024,01,01,Y
24,2,202,2,2870,2820,2024,02,01,Y
24,2,202,2,2940,2890,2024,03,01,Y
24,2,202,2,3040,2860,2024,04,01,Y
24,2,202,2,3050,2930,2024,05,01,Y
24,2,202,2,3100,2940,2024,06,01,Y
24,2,202,2,3150,2960,2024,07,01,Y
24,2,202,2,3100,2960,2024,08,01,Y
24,2,202,2,3070,2950,2024,09,01,Y
24,2,202,2,2930,0,2024,10,01,N
24,2,202,2,2990,2850,2024,11,01,Y
24,2,202,2,2870,2820,2024,12,01,Y
24,2,202,2,3080,2970,2025,01,01,Y
24,2,202,2,3120,2940,2025,02,01,Y
24,2,202,2,3130,3010,2025,03,01,Y
24,2,202,2,3200,3040,2025,04,01,Y
24,2,202,2,3150,3060,2025,05,01,Y
24,2,202,2,3290,3060,2025,06,01,Y
24,2,202,2,3120,3050,2025,07,01,Y
24,2,202,2,3310,3090,2025,08,01,Y
24,2,202,2,3190,3030,2025,09,01,Y
24,2,202,2,3130,3010,2025,10,01,Y
24,2,202,2,3200,0,2025,11,01,N
24,2,202,2,3070,2950,2025,12,01,Y
24,2,202,2,3190,3070,2026,01,01,Y
24,2,202,2,3310,3100,2026,02,01,Y
24,2,202,2,3280,3100,2026,03,01,Y
24,2,202,2,3170,0,2026,04,01,N
24,2,202,2,3280,3110,2026,05,01,Y
24,2,202,2,3390,3180,2026,06,01,Y
24,2,202,2,3400,3180,2026,07,01,Y
24,2,202,2,3410,3200,2026,08,01,Y
24,2,202,2,3260,3160,2026,09,01,Y
24,2,202,2,3300,3170,2026,10,01,Y
24,2,202,2,3280,3130,2026,11,01,Y
24,2,202,2,3270,3080,2026,12,01,Y
24,3,301,3,3770,3560,2024,01,01,Y
24,3,301,3,3770,3520,2024,02,01,Y
24,3,301,3,3710,3590,2024,03,01,Y
24,3,301,3,3740,3600,2024,04,01,Y
24,3,301,3,3710,3600,2024,05,01,Y
24,3,301,3,3860,3660,2024,06,01,Y
24,3,301,3,3760,3680,2024,07,01,Y
24,3,301,3,3750,3640,2024,08,01,Y
24,3,301,3,3750,3630,2024,09,01,Y
24,3,301,3,3900,3640,2024,10,01,Y
24,3,301,3,3800,3560,2024,11,01,Y
24,3,301,3,3690,3570,2024,12,01,Y
24,3,301,3,3940,3680,2025,01,01,Y
24,3,301,3,3900,3700,2025,02,01,Y
24,3,301,3,3970,3740,2025,03,01,Y
24,3,301,3,3900,3750,2025,04,01,Y
24,3,301,3,4030,3810,2025,05,01,Y
24,3,301,3,4030,3830,2025,06,01,Y
24,3,301,3,3860,3790,2025,07,01,Y
24,3,301,3,4060,3820,2025,08,01,Y
24,3,301,3,4020,3820,2025,09,01,Y
24,3,301,3,4090,3810,2025,10,01,Y
24,3,301,3,3830,3730,2025,11,01,Y
24,3,301,3,3820,3730,2025,12,01,Y
24,3,301,3,4090,3820,2026,01,01,Y
24,3,301,3,4130,0,2026,02,01,N
24,3,301,3,4030,3900,2026,03,01,Y
24,3,301,3,4030,3920,2026,04,01,Y
24,3,301,3,4210,3920,2026,05,01,Y
24,3,301,3,4090,0,2026,06,01,N
24,3,301,3,4040,3970,2026,07,01,Y
24,3,301,3,4000,3940,2026,08,01,Y
24,3,301,3,4160,3970,2026,09,01,Y
24,3,301,3,4140,3900,2026,10,01,Y
24,3,301,3,4140,3890,2026,11,01,Y
24,3,301,3,3970,3880,2026,12,01,Y
24,3,302,2,2840,2780,2024,01,01,Y
24,3,302,2,2950,2790,2024,02,01,Y
24,3,302,2,2970,2840,2024,03,01,Y
24,3,302,2,2920,2820,2024,04,01,Y
24,3,302,2,3000,2880,2024,05,01,Y
24,3,302,2,3040,2890,2024,06,01,Y
24,3,302,2,3070,2900,2024,07,01,Y
24,3,302,2,3020,0,2024,08,01,N
24,3,302,2,2990,2890,2024,09,01,Y
24,3,302,2,2980,0,2024,10,01,N
24,3,302,2,2880,2830,2024,11,01,Y
24,3,302,2,2840,2780,2024,12,01,Y
24,3,302,2,3130,2950,2025,01,01,Y
24,3,302,2,3110,2910,2025,02,01,Y
24,3,302,2,3060,2960,2025,03,01,Y
24,3,302,2,3090,2970,2025,04,01,Y
24,3,302,2,3230,3010,2025,05,01,Y
24,3,302,2,3140,0,2025,06,01,N
24,3,302,2,3130,3050,2025,07,01,Y
24,3,302,2,3220,3080,2025,08,01,Y
24,3,302,2,3110,3050,2025,09,01,Y
24,3,302,2,3160,2970,2025,10,01,Y
24,3,302,2,3050,0,2025,11,01,N
24,3,302,2,3040,0,2025,12,01,N
24,3,302,2,3240,3050,2026,01,01,Y
24,3,302,2,3210,3030,2026,02,01,Y
24,3,302,2,3120,3070,2026,03,01,Y
24,3,302,2,3300,3100,2026,04,01,Y
24,3,302,2,3370,3150,2026,05,01,Y
24,3,302,2,3360,3150,2026,06,01,Y
24,3,302,2,3330,3160,2026,07,01,Y
24,3,302,2,3340,3150,2026,08,01,Y
24,3,302,2,3290,0,2026,09,01,N
24,3,302,2,3200,0,2026,10,01,N
24,3,302,2,3330,3100,2026,11,01,Y
24,3,302,2,3140,3050,2026,12,01,Y
24,4,401,2,3170,0,2024,01,01,N
24,4,401,2,3120,3020,2024,02,01,Y
24,4,401,2,3200,3050,2024,03,01,Y
24,4,401,2,3220,3090,2024,04,01,Y
24,4,401,2,3250,0,2024,05,01,N
24,4,401,2,3270,0,2024,06,01,N
24,4,401,2,3220,3120,2024,07,01,Y
24,4,401,2,3250,3130,2024,08,01,Y
24,4,401,2,3160,3100,2024,09,01,Y
24,4,401,2,3300,3110,2024,10,01,Y
24,4,401,2,3230,3030,2024,11,01,Y
24,4,401,2,3140,3000,2024,12,01,Y
24,4,401,2,3280,0,2025,01,01,N
24,4,401,2,3240,3170,2025,02,01,Y
24,4,401,2,3340,3210,2025,03,01,Y
24,4,401,2,3340,3220,2025,04,01,Y
24,4,401,2,3330,3240,2025,05,01,Y
24,4,401,2,3430,3280,2025,06,01,Y
24,4,401,2,3440,3280,2025,07,01,Y
24,4,401,2,3430,3280,2025,08,01,Y
24,4,401,2,3430,3260,2025,09,01,Y
24,4,401,2,3440,3260,2025,10,01,Y
24,4,401,2,3310,3160,2025,11,01,Y
24,4,401,2,3230,3130,2025,12,01,Y
24,4,401,2,3450,3290,2026,01,01,Y
24,4,401,2,3400,3250,2026,02,01,Y
24,4,401,2,3450,3280,2026,03,01,Y
24,4,401,2,3480,3360,2026,04,01,Y
24,4,401,2,3440,3360,2026,05,01,Y
24,4,401,2,3580,3380,2026,06,01,Y
24,4,401,2,3450,3360,2026,07,01,Y
24,4,401,2,3530,3370,2026,08,01,Y
24,4,401,2,3530,3400,2026,09,01,Y
24,4,401,2,3490,3390,2026,10,01,Y
24,4,401,2,3510,3360,2026,11,01,Y
24,4,401,2,3390,3320,2026,12,01,Y
24,4,402,1,2280,2230,2024,01,01,Y
24,4,402,1,2290,2210,2024,02,01,Y
24,4,402,1,2370,2260,2024,03,01,Y
24,4,402,1,2410,2320,2024,04,01,Y
24,4,402,1,2390,2330,2024,05,01,Y
24,4,402,1,2470,2300,2024,06,01,Y
24,4,402,1,2480,2320,2024,07,01,Y
