"building_no";"floor";"unit_no";"bedrooms_no";"rental_year";"rental_month";"avg_listed_price";"avg_actual_rent";"daily_record_count";"rented_days";"unrented_days"
26;6;"601";1;2025;2;2560.0;2490.0;28;28.0;0.0
26;6;"601";1;2025;3;2650.0;2540.0;31;31.0;0.0
26;6;"601";1;2025;4;2600.0;2560.0;30;30.0;0.0
26;6;"601";1;2025;5;2560.0;2520.0;31;31.0;0.0
26;6;"601";1;2025;6;2700.0;2570.0;30;30.0;0.0
26;6;"601";1;2025;7;2730.0;2610.0;31;31.0;0.0
26;6;"601";1;2025;8;2720.0;0.0;31;0.0;31.0
26;6;"601";1;2025;9;2770.0;2600.0;30;30.0;0.0
26;6;"601";1;2025;10;2650.0;2530.0;31;31.0;0.0
26;6;"601";1;2025;11;2600.0;2550.0;30;30.0;0.0
26;6;"601";1;2025;12;2690.0;0.0;31;0.0;31.0
26;6;"601";1;2026;1;2650.0;2590.0;31;31.0;0.0
26;6;"601";1;2026;2;2650.0;2570.0;28;28.0;0.0
26;6;"601";1;2026;3;2700.0;2570.0;31;31.0;0.0
26;6;"601";1;2026;4;2760.0;2660.0;30;30.0;0.0
26;6;"601";1;2026;5;2690.0;2620.0;31;31.0;0.0
26;6;"601";1;2026;6;2780.0;2690.0;30;30.0;0.0
26;6;"601";1;2026;7;2850.0;2700.0;31;31.0;0.0
26;6;"601";1;2026;8;2860.0;2670.0;31;31.0;0.0
26;6;"601";1;2026;9;2800.0;0.0;30;0.0;30.0
26;6;"601";1;2026;10;2790.0;2670.0;31;31.0;0.0
26;6;"601";1;2026;11;2660.0;2610.0;30;30.0;0.0
26;6;"601";1;2026;12;2640.0;2560.0;31;31.0;0.0
26;6;"602";1;2024;1;2410.0;2250.0;31;31.0;0.0
26;6;"602";1;2024;2;2350.0;2240.0;29;29.0;0.0
26;6;"602";1;2024;3;2400.0;2300.0;31;31.0;0.0
26;6;"602";1;2024;4;2450.0;2350.0;30;30.0;0.0
26;6;"602";1;2024;5;2380.0;2340.0;31;31.0;0.0
26;6;"602";1;2024;6;2400.0;2340.0;30;30.0;0.0
26;6;"602";1;2024;7;2510.0;2400.0;31;31.0;0.0
26;6;"602";1;2024;8;2480.0;2380.0;31;31.0;0.0
26;6;"602";1;2024;9;2480.0;2410.0;30;30.0;0.0
26;6;"602";1;2024;10;2480.0;2310.0;31;31.0;0.0
26;6;"602";1;2024;11;2340.0;2300.0;30;30.0;0.0
26;6;"602";1;2024;12;2470.0;2300.0;31;31.0;0.0
26;6;"602";1;2025;1;2470.0;2350.0;31;31.0;0.0
26;6;"602";1;2025;2;2550.0;2380.0;28;28.0;0.0
26;6;"602";1;2025;3;2440.0;2390.0;31;31.0;0.0
26;6;"602";1;2025;4;2610.0;2440.0;30;30.0;0.0
26;6;"602";1;2025;5;2480.0;2420.0;31;31.0;0.0
26;6;"602";1;2025;6;2530.0;2490.0;30;30.0;0.0
26;6;"602";1;2025;7;2580.0;2470.0;31;31.0;0.0
26;6;"602";1;2025;8;2650.0;2490.0;31;31.0;0.0
26;6;"602";1;2025;9;2640.0;2500.0;30;30.0;0.0
26;6;"602";1;2025;10;2540.0;2460.0;31;31.0;0.0
26;6;"602";1;2025;11;2520.0;2390.0;30;30.0;0.0
26;6;"602";1;2025;12;2530.0;2400.0;31;31.0;0.0
26;6;"602";1;2026;1;2490.0;2440.0;31;31.0;0.0
26;6;"602";1;2026;2;2620.0;2490.0;28;28.0;0.0
26;6;"602";1;2026;3;2600.0;2480.0;31;31.0;0.0
26;6;"602";1;2026;4;2610.0;2500.0;30;30.0;0.0
26;6;"602";1;2026;5;2600.0;2500.0;31;31.0;0.0
26;6;"602";1;2026;6;2660.0;2520.0;30;30.0;0.0
26;6;"602";1;2026;7;2760.0;0.0;31;0.0;31.0
26;6;"602";1;2026;8;2660.0;2550.0;31;31.0;0.0
26;6;"602";1;2026;9;2690.0;2590.0;30;30.0;0.0
26;6;"602";1;2026;10;2740.0;2560.0;31;31.0;0.0
26;6;"602";1;2026;11;2660.0;2510.0;30;30.0;0.0
26;6;"602";1;2026;12;2500.0;2430.0;31;31.0;0.0
26;7;"701";1;2024;1;2600.0;2460.0;31;31.0;0.0
26;7;"701";1;2024;2;2550.0;2450.0;29;29.0;0.0
26;7;"701";1;2024;3;2610.0;2470.0;31;31.0;0.0
26;7;"701";1;2024;4;2650.0;2510.0;30;30.0;0.0
26;7;"701";1;2024;5;2550.0;2500.0;31;31.0;0.0
26;7;"701";1;2024;6;2700.0;2560.0;30;30.0;0.0
26;7;"701";1;2024;7;2740.0;2570.0;31;31.0;0.0
26;7;"701";1;2024;8;2620.0;2540.0;31;31.0;0.0
26;7;"701";1;2024;9;2690.0;2530.0;30;30.0;0.0
26;7;"701";1;2024;10;2630.0;0.0;31;0.0;31.0
26;7;"701";1;2024;11;2540.0;2470.0;30;30.0;0.0
26;7;"701";1;2024;12;2530.0;2420.0;31;31.0;0.0
26;7;"701";1;2025;1;2610.0;2520.0;31;31.0;0.0
26;7;"701";1;2025;2;2670.0;2550.0;28;28.0;0.0
26;7;"701";1;2025;3;2670.0;2590.0;31;31.0;0.0
26;7;"701";1;2025;4;2640.0;2570.0;30;30.0;0.0
26;7;"701";1;2025;5;2810.0;2640.0;31;31.0;0.0
26;7;"701";1;2025;6;2710.0;2610.0;30;30.0;0.0
26;7;"701";1;2025;7;2790.0;2680.0;31;31.0;0.0
26;7;"701";1;2025;8;2780.0;2660.0;31;31.0;0.0
26;7;"701";1;2025;9;2740.0;2640.0;30;30.0;0.0
26;7;"701";1;2025;10;2730.0;2590.0;31;31.0;0.0
26;7;"701";1;2025;11;2590.0;2550.0;30;30.0;0.0
26;7;"701";1;2025;12;2690.0;2540.0;31;31.0;0.0
26;7;"701";1;2026;1;2820.0;2660.0;31;31.0;0.0
26;7;"701";1;2026;2;2670.0;2630.0;28;28.0;0.0
26;7;"701";1;2026;3;2780.0;2690.0;31;31.0;0.0
26;7;"701";1;2026;4;2860.0;2690.0;30;30.0;0.0
26;7;"701";1;2026;5;2830.0;2700.0;31;31.0;0.0
26;7;"701";1;2026;6;2830.0;0.0;30;0.0;30.0
26;7;"701";1;2026;7;2790.0;2740.0;31;31.0;0.0
26;7;"701";1;2026;8;2870.0;2730.0;31;31.0;0.0
26;7;"701";1;2026;9;2860.0;2730.0;30;30.0;0.0
26;7;"701";1;2026;10;2820.0;2730.0;31;31.0;0.0
26;7;"701";1;2026;11;2720.0;2670.0;30;30.0;0.0
26;7;"701";1;2026;12;2740.0;0.0;31;0.0;31.0
26;7;"702";0;2024;1;2020.0;1930.0;31;31.0;0.0
26;7;"702";0;2024;2;2010.0;1940.0;29;29.0;0.0
26;7;"702";0;2024;3;2090.0;1960.0;31;31.0;0.0
26;7;"702";0;2024;4;2130.0;2010.0;30;30.0;0.0
26;7;"702";0;2024;5;2070.0;1990.0;31;31.0;0.0
26;7;"702";0;2024;6;2090.0;2050.0;30;30.0;0.0
26;7;"702";0;2024;7;2080.0;0.0;31;0.0;31.0
26;7;"702";0;2024;8;2100.0;2060.0;31;31.0;0.0
26;7;"702";0;2024;9;2180.0;2050.0;30;30.0;0.0
26;7;"702";0;2024;10;2150.0;2020.0;31;31.0;0.0
26;7;"702";0;2024;11;2020.0;1970.0;30;30.0;0.0
26;7;"702";0;2024;12;1950.0;1910.0;31;31.0;0.0
26;7;"702";0;2025;1;2060.0;0.0;31;0.0;31.0
26;7;"702";0;2025;2;2010.0;1980.0;28;28.0;0.0
26;7;"702";0;2025;3;2200.0;2070.0;31;31.0;0.0
26;7;"702";0;2025;4;2140.0;2080.0;30;30.0;0.0
26;7;"702";0;2025;5;2200.0;2120.0;31;31.0;0.0
26;7;"702";0;2025;6;2220.0;2100.0;30;30.0;0.0
26;7;"702";0;2025;7;2200.0;2140.0;31;31.0;0.0
26;7;"702";0;2025;8;2240.0;2100.0;31;31.0;0.0
26;7;"702";0;2025;9;2250.0;2110.0;30;30.0;0.0
26;7;"702";0;2025;10;2150.0;2060.0;31;31.0;0.0
26;7;"702";0;2025;11;2130.0;2070.0;30;30.0;0.0
26;7;"702";0;2025;12;2130.0;2040.0;31;31.0;0.0
26;7;"702";0;2026;1;2190.0;2100.0;31;31.0;0.0
26;7;"702";0;2026;2;2160.0;2090.0;28;28.0;0.0
26;7;"702";0;2026;3;2240.0;2140.0;31;31.0;0.0
26;7;"702";0;2026;4;2200.0;2130.0;30;30.0;0.0
26;7;"702";0;2026;5;2270.0;2140.0;31;31.0;0.0
26;7;"702";0;2026;6;2300.0;2220.0;30;30.0;0.0
26;7;"702";0;2026;7;2240.0;2180.0;31;31.0;0.0
26;7;"702";0;2026;8;2370.0;2240.0;31;31.0;0.0
26;7;"702";0;2026;9;2290.0;2180.0;30;30.0;0.0
26;7;"702";0;2026;10;2240.0;2180.0;31;31.0;0.0
26;7;"702";0;2026;11;2220.0;2160.0;30;30.0;0.0
26;7;"702";0;2026;12;2100.0;2070.0;31;31.0;0.0
26;8;"801";2;2024;1;3080.0;2930.0;31;31.0;0.0
26;8;"801";2;2024;2;3090.0;2920.0;29;29.0;0.0
26;8;"801";2;2024;3;3160.0;0.0;31;0.0;31.0
26;8;"801";2;2024;4;3080.0;2950.0;30;30.0;0.0
26;8;"801";2;2024;5;3060.0;2980.0;31;31.0;0.0
26;8;"801";2;2024;6;3200.0;3020.0;30;30.0;0.0
26;8;"801";2;2024;7;3140.0;3060.0;31;31.0;0.0
26;8;"801";2;2024;8;3210.0;3030.0;31;31.0;0.0
26;8;"801";2;2024;9;3130.0;3070.0;30;30.0;0.0
26;8;"801";2;2024;10;3250.0;3030.0;31;31.0;0.0
26;8;"801";2;2024;11;3140.0;2970.0;30;30.0;0.0
26;8;"801";2;2024;12;3020.0;2930.0;31;31.0;0.0
26;8;"801";2;2025;1;3160.0;3040.0;31;31.0;0.0
26;8;"801";2;2025;2;3140.0;3090.0;28;28.0;0.0
26;8;"801";2;2025;3;3200.0;3120.0;31;31.0;0.0
26;8;"801";2;2025;4;3210.0;3140.0;30;30.0;0.0
26;8;"801";2;2025;5;3250.0;3140.0;31;31.0;0.0
26;8;"801";2;2025;6;3360.0;3150.0;30;30.0;0.0
26;8;"801";2;2025;7;3310.0;3160.0;31;31.0;0.0
26;8;"801";2;2025;8;3250.0;3150.0;31;31.0;0.0
26;8;"801";2;2025;9;3300.0;3190.0;30;30.0;0.0
26;8;"801";2;2025;10;3290.0;3120.0;31;31.0;0.0
26;8;"801";2;2025;11;3280.0;3100.0;30;30.0;0.0
26;8;"801";2;2025;12;3240.0;3060.0;31;31.0;0.0
26;8;"801";2;2026;1;3400.0;3180.0;31;31.0;0.0
26;8;"801";2;2026;2;3320.0;3210.0;28;28.0;0.0
26;8;"801";2;2026;3;3340.0;3240.0;31;31.0;0.0
26;8;"801";2;2026;4;3280.0;3220.0;30;30.0;0.0
26;8;"801";2;2026;5;3400.0;3240.0;31;31.0;0.0
26;8;"801";2;2026;6;3380.0;3260.0;30;30.0;0.0
26;8;"801";2;2026;7;3440.0;3320.0;31;31.0;0.0
26;8;"801";2;2026;8;3430.0;3330.0;31;31.0;0.0
26;8;"801";2;2026;9;3520.0;3300.0;30;30.0;0.0
26;8;"801";2;2026;10;3460.0;3280.0;31;31.0;0.0
26;8;"801";2;2026;11;3390.0;3220.0;30;30.0;0.0
26;8;"801";2;2026;12;3400.0;3210.0;31;31.0;0.0
26;8;"802";1;2024;1;2560.0;2470.0;31;31.0;0.0
26;8;"802";1;2024;2;2530.0;2440.0;29;29.0;0.0
26;8;"802";1;2024;3;2630.0;2520.0;31;31.0;0.0
26;8;"802";1;2024;4;2680.0;2550.0;30;30.0;0.0
26;8;"802";1;2024;5;2660.0;2520.0;31;31.0;0.0
26;8;"802";1;2024;6;2620.0;2530.0;30;30.0;0.0
26;8;"802";1;2024;7;2660.0;2610.0;31;31.0;0.0
26;8;"802";1;2024;8;2720.0;2580.0;31;31.0;0.0
26;8;"802";1;2024;9;2710.0;2560.0;30;30.0;0.0
26;8;"802";1;2024;10;2630.0;2510.0;31;31.0;0.0
26;8;"802";1;2024;11;2600.0;2530.0;30;30.0;0.0
26;8;"802";1;2024;12;2600.0;0.0;31;0.0;31.0
26;8;"802";1;2025;1;2770.0;2580.0;31;31.0;0.0
26;8;"802";1;2025;2;2720.0;0.0;28;0.0;28.0
26;8;"802";1;2025;3;2750.0;2640.0;31;31.0;0.0
26;8;"802";1;2025;4;2760.0;2650.0;30;30.0;0.0
26;8;"802";1;2025;5;2790.0;2630.0;31;31.0;0.0
26;8;"802";1;2025;6;2740.0;0.0;30;0.0;30.0
26;8;"802";1;2025;7;2860.0;2670.0;31;31.0;0.0
26;8;"802";1;2025;8;2800.0;2680.0;31;31.0;0.0
26;8;"802";1;2025;9;2880.0;0.0;30;0.0;30.0
26;8;"802";1;2025;10;2690.0;0.0;31;0.0;31.0
26;8;"802";1;2025;11;2790.0;2640.0;30;30.0;0.0
26;8;"802";1;2025;12;2650.0;2580.0;31;31.0;0.0
26;8;"802";1;2026;1;2790.0;0.0;31;0.0;31.0
26;8;"802";1;2026;2;2800.0;2670.0;28;28.0;0.0
26;8;"802";1;2026;3;2910.0;2710.0;31;31.0;0.0
26;8;"802";1;2026;4;2900.0;2760.0;30;30.0;0.0
26;8;"802";1;2026;5;2830.0;2760.0;31;31.0;0.0
26;8;"802";1;2026;6;2860.0;2790.0;30;30.0;0.0
26;8;"802";1;2026;7;2910.0;2800.0;31;31.0;0.0
26;8;"802";1;2026;8;3030.0;2830.0;31;31.0;0.0
26;8;"802";1;2026;9;2870.0;2800.0;30;30.0;0.0
26;8;"802";1;2026;10;2860.0;2750.0;31;31.0;0.0
26;8;"802";1;2026;11;2740.0;2700.0;30;30.0;0.0
26;8;"802";1;2026;12;2740.0;2660.0;31;31.0;0.0
26;9;"901";1;2024;1;2530.0;2360.0;31;31.0;0.0
26;9;"901";1;2024;2;2470.0;2380.0;29;29.0;0.0
26;9;"901";1;2024;3;2470.0;2380.0;31;31.0;0.0
26;9;"901";1;2024;4;2460.0;2360.0;30;30.0;0.0
26;9;"901";1;2024;5;2560.0;2420.0;31;31.0;0.0
26;9;"901";1;2024;6;2470.0;0.0;30;0.0;30.0
26;9;"901";1;2024;7;2650.0;2480.0;31;31.0;0.0
26;9;"901";1;2024;8;2650.0;2480.0;31;31.0;0.0
26;9;"901";1;2024;9;2560.0;2480.0;30;30.0;0.0
26;9;"901";1;2024;10;2500.0;2390.0;31;31.0;0.0
26;9;"901";1;2024;11;2490.0;2380.0;30;30.0;0.0
26;9;"901";1;2024;12;2420.0;2340.0;31;31.0;0.0
26;9;"901";1;2025;1;2560.0;2440.0;31;31.0;0.0
26;9;"901";1;2025;2;2630.0;2450.0;28;28.0;0.0
26;9;"901";1;2025;3;2610.0;2490.0;31;31.0;0.0
26;9;"901";1;2025;4;2660.0;0.0;30;0.0;30.0
26;9;"901";1;2025;5;2590.0;2550.0;31;31.0;0.0
26;9;"901";1;2025;6;2710.0;2540.0;30;30.0;0.0
26;9;"901";1;2025;7;2720.0;2530.0;31;31.0;0.0
26;9;"901";1;2025;8;2640.0;2550.0;31;31.0;0.0
26;9;"901";1;2025;9;2750.0;2580.0;30;30.0;0.0
26;9;"901";1;2025;10;2600.0;2510.0;31;31.0;0.0
26;9;"901";1;2025;11;2590.0;2480.0;30;30.0;0.0
26;9;"901";1;2025;12;2590.0;2460.0;31;31.0;0.0
26;9;"901";1;2026;1;2700.0;2550.0;31;31.0;0.0
26;9;"901";1;2026;2;2710.0;2520.0;28;28.0;0.0
26;9;"901";1;2026;3;2640.0;2570.0;31;31.0;0.0
26;9;"901";1;2026;4;2710.0;2620.0;30;30.0;0.0
26;9;"901";1;2026;5;2760.0;2630.0;31;31.0;0.0
26;9;"901";1;2026;6;2800.0;2630.0;30;30.0;0.0
26;9;"901";1;2026;7;2830.0;2680.0;31;31.0;0.0
26;9;"901";1;2026;8;2770.0;2690.0;31;31.0;0.0
26;9;"901";1;2026;9;2870.0;2690.0;30;30.0;0.0
26;9;"901";1;2026;10;2780.0;2590.0;31;31.0;0.0
26;9;"901";1;2026;11;2620.0;2550.0;30;30.0;0.0
26;9;"901";1;2026;12;2570.0;2520.0;31;31.0;0.0
26;9;"902";0;2024;1;1930.0;1880.0;31;31.0;0.0
26;9;"902";0;2024;2;1940.0;1880.0;29;29.0;0.0
26;9;"902";0;2024;3;1910.0;1880.0;31;31.0;0.0
26;9;"902";0;2024;4;2050.0;1960.0;30;30.0;0.0
26;9;"902";0;2024;5;2000.0;1950.0;31;31.0;0.0
26;9;"902";0;2024;6;2030.0;1970.0;30;30.0;0.0
26;9;"902";0;2024;7;2130.0;1990.0;31;31.0;0.0
26;9;"902";0;2024;8;2080.0;2040.0;31;31.0;0.0
26;9;"902";0;2024;9;2050.0;1960.0;30;30.0;0.0
26;9;"902";0;2024;10;2020.0;1990.0;31;31.0;0.0
26;9;"902";0;2024;11;2020.0;1900.0;30;30.0;0.0
26;9;"902";0;2024;12;2010.0;1900.0;31;31.0;0.0
26;9;"902";0;2025;1;2060.0;1950.0;31;31.0;0.0
26;9;"902";0;2025;2;2150.0;2000.0;28;28.0;0.0
26;9;"902";0;2025;3;2120.0;1970.0;31;31.0;0.0
26;9;"902";0;2025;4;2120.0;2000.0;30;30.0;0.0
26;9;"902";0;2025;5;2100.0;2070.0;31;31.0;0.0
26;9;"902";0;2025;6;2180.0;2060.0;30;30.0;0.0
26;9;"902";0;2025;7;2100.0;2060.0;31;31.0;0.0
26;9;"902";0;2025;8;2170.0;2070.0;31;31.0;0.0
26;9;"902";0;2025;9;2210.0;2090.0;30;30.0;0.0
26;9;"902";0;2025;10;2100.0;2060.0;31;31.0;0.0
26;9;"902";0;2025;11;2110.0;1990.0;30;30.0;0.0
26;9;"902";0;2025;12;2070.0;1940.0;31;31.0;0.0
26;9;"902";0;2026;1;2160.0;2060.0;31;31.0;0.0
26;9;"902";0;2026;2;2160.0;0.0;28;0.0;28.0
26;9;"902";0;2026;3;2130.0;2050.0;31;31.0;0.0
26;9;"902";0;2026;4;2150.0;2070.0;30;30.0;0.0
26;9;"902";0;2026;5;2190.0;2110.0;31;31.0;0.0
26;9;"902";0;2026;6;2200.0;2110.0;30;30.0;0.0
26;9;"902";0;2026;7;2250.0;2160.0;31;31.0;0.0
26;9;"902";0;2026;8;2300.0;0.0;31;0.0;31.0
26;9;"902";0;2026;9;2260.0;2190.0;30;30.0;0.0
26;9;"902";0;2026;10;2220.0;2110.0;31;31.0;0.0
26;9;"902";0;2026;11;2150.0;2080.0;30;30.0;0.0
26;9;"902";0;2026;12;2150.0;2030.0;31;31.0;0.0
27;10;"1001";2;2024;1;3260.0;3090.0;31;31.0;0.0
27;10;"1001";2;2024;2;3270.0;3080.0;29;29.0;0.0
27;10;"1001";2;2024;3;3290.0;3170.0;31;31.0;0.0
27;10;"1001";2;2024;4;3190.0;3140.0;30;30.0;0.0
27;10;"1001";2;2024;5;3220.0;3150.0;31;31.0;0.0
27;10;"1001";2;2024;6;3330.0;3180.0;30;30.0;0.0
27;10;"1001";2;2024;7;3320.0;3240.0;31;31.0;0.0
27;10;"1001";2;2024;8;3390.0;3240.0;31;31.0;0.0
27;10;"1001";2;2024;9;3410.0;3220.0;30;30.0;0.0
27;10;"1001";2;2024;10;3300.0;3180.0;31;31.0;0.0
27;10;"1001";2;2024;11;3360.0;3150.0;30;30.0;0.0
27;10;"1001";2;2024;12;3190.0;3110.0;31;31.0;0.0
27;10;"1001";2;2025;1;3330.0;3240.0;31;31.0;0.0
27;10;"1001";2;2025;2;3410.0;3220.0;28;28.0;0.0
27;10;"1001";2;2025;3;3520.0;3280.0;31;31.0;0.0
27;10;"1001";2;2025;4;3530.0;3330.0;30;30.0;0.0
27;10;"1001";2;2025;5;3410.0;3350.0;31;31.0;0.0
27;10;"1001";2;2025;6;3560.0;3340.0;30;30.0;0.0
27;10;"1001";2;2025;7;3600.0;3370.0;31;31.0;0.0
27;10;"1001";2;2025;8;3530.0;3340.0;31;31.0;0.0
27;10;"1001";2;2025;9;3560.0;3390.0;30;30.0;0.0
27;10;"1001";2;2025;10;3450.0;3300.0;31;31.0;0.0
27;10;"1001";2;2025;11;3350.0;3260.0;30;30.0;0.0
27;10;"1001";2;2025;12;3430.0;3270.0;31;31.0;0.0
27;10;"1001";2;2026;1;3400.0;3340.0;31;31.0;0.0
27;10;"1001";2;2026;2;3510.0;3400.0;28;28.0;0.0
27;10;"1001";2;2026;3;3570.0;0.0;31;0.0;31.0
27;10;"1001";2;2026;4;3670.0;3460.0;30;30.0;0.0
27;10;"1001";2;2026;5;3580.0;3470.0;31;31.0;0.0
27;10;"1001";2;2026;6;3650.0;3450.0;30;30.0;0.0
27;10;"1001";2;2026;7;3740.0;3520.0;31;31.0;0.0
27;10;"1001";2;2026;8;3660.0;3520.0;31;31.0;0.0
27;10;"1001";2;2026;9;3610.0;3490.0;30;30.0;0.0
27;10;"1001";2;2026;10;3560.0;3420.0;31;31.0;0.0
27;10;"1001";2;2026;11;3660.0;3410.0;30;30.0;0.0
27;10;"1001";2;2026;12;3420.0;3360.0;31;31.0;0.0
27;10;"1002";1;2024;1;2650.0;2560.0;31;31.0;0.0
27;10;"1002";1;2024;2;2670.0;0.0;29;0.0;29.0
27;10;"1002";1;2024;3;2710.0;2610.0;31;31.0;0.0
27;10;"1002";1;2024;4;2730.0;2630.0;30;30.0;0.0
27;10;"1002";1;2024;5;2720.0;2640.0;31;31.0;0.0
27;10;"1002";1;2024;6;2750.0;2690.0;30;30.0;0.0
27;10;"1002";1;2024;7;2830.0;2660.0;31;31.0;0.0
27;10;"1002";1;2024;8;2840.0;2680.0;31;31.0;0.0
27;10;"1002";1;2024;9;2870.0;2700.0;30;30.0;0.0
27;10;"1002";1;2024;10;2770.0;2630.0;31;31.0;0.0
27;10;"1002";1;2024;11;2700.0;2600.0;30;30.0;0.0
27;10;"1002";1;2024;12;2700.0;2580.0;31;31.0;0.0
27;10;"1002";1;2025;1;2790.0;2660.0;31;31.0;0.0
27;10;"1002";1;2025;2;2820.0;2650.0;28;28.0;0.0
27;10;"1002";1;2025;3;2820.0;2670.0;31;31.0;0.0
27;10;"1002";1;2025;4;2820.0;2730.0;30;30.0;0.0
27;10;"1002";1;2025;5;2810.0;2740.0;31;31.0;0.0
27;10;"1002";1;2025;6;2780.0;2740.0;30;30.0;0.0
27;10;"1002";1;2025;7;2980.0;2790.0;31;31.0;0.0
27;10;"1002";1;2025;8;2960.0;2780.0;31;31.0;0.0
27;10;"1002";1;2025;9;2920.0;2800.0;30;30.0;0.0
27;10;"1002";1;2025;10;2860.0;2720.0;31;31.0;0.0
27;10;"1002";1;2025;11;2860.0;2710.0;30;30.0;0.0
27;10;"1002";1;2025;12;2760.0;2710.0;31;31.0;0.0
27;10;"1002";1;2026;1;2860.0;0.0;31;0.0;31.0
27;10;"1002";1;2026;2;2880.0;0.0;28;0.0;28.0
27;10;"1002";1;2026;3;2970.0;2820.0;31;31.0;0.0
27;10;"1002";1;2026;4;2940.0;2800.0;30;30.0;0.0
27;10;"1002";1;2026;5;2890.0;2840.0;31;31.0;0.0
27;10;"1002";1;2026;6;2980.0;2900.0;30;30.0;0.0
27;10;"1002";1;2026;7;3080.0;2920.0;31;31.0;0.0
27;10;"1002";1;2026;8;2960.0;2910.0;31;31.0;0.0
27;10;"1002";1;2026;9;3080.0;2870.0;30;30.0;0.0
27;10;"1002";1;2026;10;2960.0;0.0;31;0.0;31.0
27;10;"1002";1;2026;11;2850.0;2790.0;30;30.0;0.0
27;10;"1002";1;2026;12;3000.0;2820.0;31;31.0;0.0
27;1;"101";1;2024;1;2490.0;2420.0;31;31.0;0.0
27;1;"101";1;2024;2;2490.0;0.0;29;0.0;29.0
27;1;"101";1;2024;3;2500.0;2450.0;31;31.0;0.0
27;1;"101";1;2024;4;2580.0;2460.0;30;30.0;0.0
27;1;"101";1;2024;5;2620.0;2480.0;31;31.0;0.0
27;1;"101";1;2024;6;2620.0;2540.0;30;30.0;0.0
27;1;"101";1;2024;7;2750.0;2560.0;31;31.0;0.0
27;1;"101";1;2024;8;2680.0;2510.0;31;31.0;0.0
27;1;"101";1;2024;9;2680.0;2560.0;30;30.0;0.0
27;1;"101";1;2024;10;2540.0;2480.0;31;31.0;0.0
27;1;"101";1;2024;11;2540.0;2420.0;30;30.0;0.0
27;1;"101";1;2024;12;2570.0;2450.0;31;31.0;0.0
27;1;"101";1;2025;1;2640.0;0.0;31;0.0;31.0
27;1;"101";1;2025;2;2580.0;2530.0;28;28.0;0.0
27;1;"101";1;2025;3;2680.0;2580.0;31;31.0;0.0
27;1;"101";1;2025;4;2620.0;2580.0;30;30.0;0.0
27;1;"101";1;2025;5;2810.0;2630.0;31;31.0;0.0
27;1;"101";1;2025;6;2800.0;2660.0;30;30.0;0.0
27;1;"101";1;2025;7;2760.0;2650.0;31;31.0;0.0
27;1;"101";1;2025;8;2790.0;2610.0;31;31.0;0.0
27;1;"101";1;2025;9;2750.0;2670.0;30;30.0;0.0
27;1;"101";1;2025;10;2730.0;2600.0;31;31.0;0.0
27;1;"101";1;2025;11;2630.0;2540.0;30;30.0;0.0
27;1;"101";1;2025;12;2650.0;2540.0;31;31.0;0.0
27;1;"101";1;2026;1;2760.0;0.0;31;0.0;31.0
27;1;"101";1;2026;2;2810.0;2630.0;28;28.0;0.0
27;1;"101";1;2026;3;2770.0;0.0;31;0.0;31.0
27;1;"101";1;2026;4;2760.0;2680.0;30;30.0;0.0
27;1;"101";1;2026;5;2810.0;2730.0;31;31.0;0.0
27;1;"101";1;2026;6;2850.0;2720.0;30;30.0;0.0
27;1;"101";1;2026;7;2860.0;2740.0;31;31.0;0.0
27;1;"101";1;2026;8;2890.0;2730.0;31;31.0;0.0
27;1;"101";1;2026;9;2930.0;2760.0;30;30.0;0.0
27;1;"101";1;2026;10;2880.0;2680.0;31;31.0;0.0
27;1;"101";1;2026;11;2820.0;2670.0;30;30.0;0.0
27;1;"101";1;2026;12;2730.0;0.0;31;0.0;31.0
27;1;"102";2;2024;1;3100.0;3050.0;31;31.0;0.0
27;1;"102";2;2024;2;3250.0;0.0;29;0.0;29.0
27;1;"102";2;2024;3;3200.0;3040.0;31;31.0;0.0
27;1;"102";2;2024;4;3150.0;3060.0;30;30.0;0.0
27;1;"102";2;2024;5;3280.0;3130.0;31;31.0;0.0
27;1;"102";2;2024;6;3230.0;3120.0;30;30.0;0.0
27;1;"102";2;2024;7;3290.0;3170.0;31;31.0;0.0
27;1;"102";2;2024;8;3270.0;3130.0;31;31.0;0.0
27;1;"102";2;2024;9;3250.0;3140.0;30;30.0;0.0
27;1;"102";2;2024;10;3190.0;3140.0;31;31.0;0.0
27;1;"102";2;2024;11;3280.0;3070.0;30;30.0;0.0
27;1;"102";2;2024;12;3210.0;3060.0;31;31.0;0.0
27;1;"102";2;2025;1;3360.0;3170.0;31;31.0;0.0
27;1;"102";2;2025;2;3390.0;3180.0;28;28.0;0.0
27;1;"102";2;2025;3;3440.0;3210.0;31;31.0;0.0
27;1;"102";2;2025;4;3310.0;3220.0;30;30.0;0.0
27;1;"102";2;2025;5;3420.0;3260.0;31;31.0;0.0
27;1;"102";2;2025;6;3410.0;3260.0;30;30.0;0.0
27;1;"102";2;2025;7;3370.0;3300.0;31;31.0;0.0
27;1;"102";2;2025;8;3400.0;3290.0;31;31.0;0.0
27;1;"102";2;2025;9;3390.0;3300.0;30;30.0;0.0
27;1;"102";2;2025;10;3530.0;3290.0;31;31.0;0.0
27;1;"102";2;2025;11;3300.0;3190.0;30;30.0;0.0
27;1;"102";2;2025;12;3400.0;3190.0;31;31.0;0.0
27;1;"102";2;2026;1;3370.0;3270.0;31;31.0;0.0
